aoi,aoi_label,osm_type,osm_id,lat,lon,name,railway,power,amenity,bridge,harbour,industrial,operator,source
dnipro,Dnipro,way,134225351,48.4626181,34.911423,,,,,yes,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,136085738,48.4399558,34.954422,Київська вулиця,,,,yes,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,136912789,48.4453928,34.9672802,Тягова пiдстанцiя №34,,substation,,,,,"КП ""Дніпровський електротранспорт""",OpenStreetMap Overpass
dnipro,Dnipro,way,141066561,48.4068015,35.021879,,rail,,,yes,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,141326070,48.3581709,34.9973244,Дніпропетровськ -- Херсон,rail,,,yes,,,Укрзалізниця,OpenStreetMap Overpass
dnipro,Dnipro,way,141326081,48.3521932,34.9832126,,,,,yes,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,141408245,48.3619356,34.9735271,,,,,yes,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,141683639,48.3856986,35.0317912,,,generator,,,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,142676661,48.3028151,35.003163,,,,,yes,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,142676662,48.3027467,35.0033208,,,,,yes,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,142676667,48.3414011,34.970134,,,,,yes,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,142676673,48.4041014,34.8529927,,,,,yes,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,142676675,48.3414252,34.9702982,,,,,yes,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,142677051,48.3339428,34.9723767,,,,,yes,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,142677052,48.3339866,34.9725452,,,,,yes,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,142758607,48.4040274,34.8528571,,,,,yes,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,144089992,48.4315497,34.9995965,,,substation,,,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,144226082,48.4339998,34.9970313,,,,,yes,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,144226084,48.4341081,34.9972791,,,,,yes,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,144226086,48.4358413,34.9988311,,,,,yes,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,144231600,48.4330975,34.9819143,,,,,yes,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,146614773,48.5018441,34.9703274,Кайдацький міст,,,,yes,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,147973557,48.4162043,35.0555394,,,generator,,,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,148113897,48.4161249,35.0078608,,,plant,,,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,148225551,48.4831608,34.989998,,,substation,,,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,148685575,48.4746043,35.0090347,,,,,yes,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,149034987,48.5130381,34.991902,,,substation,,,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,149443471,48.5952837,34.7655365,,rail,,,yes,,,Укрзалізниця,OpenStreetMap Overpass
dnipro,Dnipro,way,149443494,48.5959499,34.8046184,,,,,yes,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,149443499,48.596038,34.804758,,,,,yes,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,149659687,48.5825221,34.9989092,,rail,,,yes,,,Укрзалізниця,OpenStreetMap Overpass
dnipro,Dnipro,way,149659694,48.5851817,34.9610455,,,,,yes,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,149907511,48.5020012,34.659252,,rail,,,yes,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,149907512,48.5072368,34.6585405,,rail,,,yes,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,149907513,48.499491,34.6888378,,rail,,,yes,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,149907514,48.4870823,34.7055052,,rail,,,yes,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,149917711,48.4842849,34.6672676,,rail,,,yes,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,150106471,48.4833395,34.9156524,,,substation,,,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,150155775,48.5288183,34.6149939,,rail,,,yes,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,150532564,48.4839794,34.6300921,,,,,yes,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,150532637,48.4818003,34.6338747,Маршрут №2,tram,,,yes,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,150532646,48.4814256,34.6333868,Маршрут №2,tram,,,yes,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,150560489,48.4366004,35.0377954,Университет,,substation,,,,,Дніпровські електромережі,OpenStreetMap Overpass
dnipro,Dnipro,way,151504055,48.452192,35.0346361,Обласна стоматологічна поліклініка,,,hospital,,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,151646444,48.6326739,34.6595102,,,,,yes,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,151646465,48.6061481,34.7627602,,,,,yes,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,151646466,48.5388631,34.8065151,,,,,yes,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,151770825,48.5732063,34.8661049,,,,,yes,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,152220575,48.4616403,35.0174517,Міська клінічна лікарня №7,,,hospital,,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,152678639,48.5872066,34.8198012,,,,,yes,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,152684779,48.6724872,34.9144206,,,,,yes,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,154361225,48.3962762,35.0507958,,,generator,,,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,154547294,48.4862292,34.8473879,,,,,yes,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,155052824,48.5932378,34.6109139,ДСК,,substation,,,,,Дніпровські електромережі,OpenStreetMap Overpass
dnipro,Dnipro,way,155052832,48.5904714,34.6079096,,,plant,,,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,155057364,48.4860185,34.9733796,Петрівська,,substation,,,,,Дніпровські електромережі,OpenStreetMap Overpass
dnipro,Dnipro,way,155167966,48.4449048,35.0469105,Нагірна,,substation,,,,,Дніпровські електромережі,OpenStreetMap Overpass
dnipro,Dnipro,way,155258472,48.5780371,35.0908172,Підгородне,,substation,,,,,Дніпровські електромережі,OpenStreetMap Overpass
dnipro,Dnipro,way,155451844,48.4622942,35.0144444,Міська клінічна лікарня № 7,,,hospital,,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,157913161,48.3466432,34.9688639,,,,,yes,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,157927169,48.4421909,34.9066514,Дніпровська-330,,substation,,,,,Укренерго,OpenStreetMap Overpass
dnipro,Dnipro,way,159306146,48.6894328,35.2225992,,,,,yes,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,159306147,48.6892989,35.2228187,,,,,yes,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,161254689,48.332291,35.0930731,,,,,yes,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,161660077,48.4861167,35.198921,,,,,yes,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,161849145,48.5902512,35.336062,,,,,yes,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,161849146,48.5901135,35.3360465,,,,,yes,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,164336093,48.3210593,34.8626433,Дніпропетровськ -- Херсон,rail,,,yes,,,Укрзалізниця,OpenStreetMap Overpass
dnipro,Dnipro,way,164336094,48.2180771,34.7487962,Дніпропетровськ -- Херсон,rail,,,yes,,,Укрзалізниця,OpenStreetMap Overpass
dnipro,Dnipro,way,164425374,48.4974669,35.2039108,вулиця Академіка Корольова,,,,yes,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,164425861,48.4977942,35.1960943,,,,,yes,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,164425948,48.4828717,35.1951352,,,,,yes,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,164425962,48.4822508,35.1940939,,,,,yes,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,164425986,48.470384,35.1912406,Збручанська вулиця,,,,yes,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,164425997,48.4659674,35.193772,,,,,yes,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,164426000,48.4644106,35.1954173,,,,,yes,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,164748966,48.4394399,34.7219904,Кам’янська,,substation,,,,,Укренерго,OpenStreetMap Overpass
dnipro,Dnipro,way,165192875,48.4397205,34.7916383,Сухачівка тупікова,,substation,,,,,Укрзалізниця,OpenStreetMap Overpass
dnipro,Dnipro,way,165764729,48.4067206,35.1144837,ПДТЕС-330,,substation,,,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,165768529,48.4759045,35.0909261,Артем,,substation,,,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,165768818,48.4919099,35.0785042,Метизна,,substation,,,,,Днепрометиз,OpenStreetMap Overpass
dnipro,Dnipro,way,165769126,48.4976435,35.0847596,Кільцева Лівобережна,,substation,,,,,Дніпровські електромережі,OpenStreetMap Overpass
dnipro,Dnipro,way,165770495,48.4570332,35.0734197,Міська-5,,substation,,,,,Дніпровські електромережі,OpenStreetMap Overpass
dnipro,Dnipro,way,165776097,48.433133,35.0452517,,,substation,,,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,165778399,48.4069361,35.1252933,ПДТЕС-35,,substation,,,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,165779216,48.4191338,35.1363039,Придніпровська,,substation,,,,,Дніпровські електромережі,OpenStreetMap Overpass
dnipro,Dnipro,way,165782779,48.4036828,34.8936315,Газопровід,,substation,,,,,Дніпровські електромережі,OpenStreetMap Overpass
dnipro,Dnipro,way,165784140,48.4083318,35.0380204,Міська-4,,substation,,,,,Дніпровські електромережі,OpenStreetMap Overpass
dnipro,Dnipro,way,165836656,48.4424741,34.7952557,,,substation,,,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,166769181,48.4845115,35.1210759,Н. Вузол,,substation,,,,,Укрзалізниця,OpenStreetMap Overpass
dnipro,Dnipro,way,167660411,48.443995,34.792865,,,substation,,,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,168429660,48.4069513,35.0876044,,,substation,,,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,169783418,48.5666978,35.0130752,,,,,yes,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,169969343,48.5982791,34.9744086,,,,,yes,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,169969853,48.5668024,34.987475,,,,,yes,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,169969902,48.5669204,34.9875939,,,,,yes,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,169973638,48.5736768,35.0100663,,,,,yes,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,169974138,48.5875455,34.989677,,,,,yes,,,,OpenStreetMap Overpass
dnipro,Dnipro,way,169974655,48.5932744,34.9809422,,,,,yes,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,293207077,47.7223523,35.1946405,Кушугум,station,,,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,293225493,47.8509185,35.1608252,6 км,halt,,,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,314924963,47.8153366,35.4246686,202 км,halt,,,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,314925033,47.8091114,35.2832882,Ростуща,station,,,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,325172776,47.8047401,35.0500282,166 км,halt,,,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,325172816,47.8174466,35.0711583,168 км,halt,,,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,442084560,47.8552728,35.1133253,174 км,halt,,,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,442091682,47.8219961,35.1843837,Запоріжжя 2,station,,,,,,Укрзалізниця,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,442094303,47.7952487,35.1877372,Запоріжжя 1,station,,,,,,Укрзалізниця,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,442102500,47.8873794,35.0675845,Дитяча поліклініка,,,hospital,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,601037801,47.8785557,35.0639063,Дніпробуд I,yard,,,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,606112274,47.7782893,35.5051624,213 км.,halt,,,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,606112443,47.7912383,35.5114735,211 км.,halt,,,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,617815973,47.8097357,35.0259491,Дніпробуд ІІ,station,,,,,,Укрзалізниця,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,702722002,47.832928,35.076859,Запорізька Січ,station,,,,,,Придніпровська залізниця,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,795620094,47.8513037,35.2351346,Центральна районна поліклініка №2,,,hospital,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,1016616714,47.8403004,35.082866,,,,,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,1161731719,47.8757779,35.1167612,Порт-Велике Запоріжжя,yard,,,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,1259503613,47.8270947,35.2072392,Мотор,halt,,,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,1286849166,47.8531857,35.1288202,Імені Анатолія Алімова,station,,,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,1298884392,47.6936777,35.2226289,Осетрівка,halt,,,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,1298884644,47.7082946,35.2053814,Затока,halt,,,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,1388547992,47.7833065,34.8119267,142 км,halt,,,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,1388547995,47.8049405,34.8611191,148 км,halt,,,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,1388547998,47.82431,34.8908435,150 км,halt,,,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,1719800448,47.6533702,35.2489488,Історична,station,,,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,1735023081,47.745703,35.2095884,Балабине,halt,,,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,1977196851,47.7244919,35.5356218,Фісаки,station,,,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,1977205809,47.807298,35.4675313,Кирпотине,station,,,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,1977212394,47.8092453,35.355482,Лежине,station,,,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,2022893367,47.8466615,35.1103175,,,,hospital,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,2022893368,47.8459049,35.111039,,,,hospital,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,2033070630,47.8499237,35.0963526,172 км,halt,,,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,2033278550,47.6075555,35.2811605,1130 км,halt,,,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,2033363572,47.8554368,35.2570475,Запоріжжя-Вантажне,station,,,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,2033363576,47.8788032,35.2285115,Запоріжжя-Ліве,station,,,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,2033363579,47.9341059,35.3846317,Любимівка,halt,,,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,2033363585,48.0244904,35.4854484,Новогупалівка,station,,,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,2033363592,47.9135492,35.307123,11 км,halt,,,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,2033363597,47.9078933,35.3562967,Янцеве,station,,,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,2033363624,47.9029675,35.2837899,13 км,halt,,,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,2033363627,47.9186697,35.3287091,9 км,halt,,,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,2033404080,47.8670616,35.184266,21 км,halt,,,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,2033404087,47.8610606,35.1701815,23 км,halt,,,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,2033411658,47.8413099,34.9502751,Канцерівка,station,,,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,2037125315,47.8186948,35.2236083,Передатна,station,,,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,2037145661,47.6669589,35.2340716,Джерельна,halt,,,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,2040994963,47.880574,34.9986144,Хортиця,yard,,,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,2050284200,47.8399269,35.1177007,Мiська лiкарня № 6,,,hospital,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,2300063236,47.8163636,34.9648471,159 км,halt,,,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,3386544571,48.0776094,35.5233049,Степова,halt,,,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,3386567110,48.1252167,35.5103467,Славгород-Південний,station,,,,,,Укрзалізниця,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,3386573436,48.0597511,35.503538,Солоне,halt,,,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,3898364214,47.8036356,35.2180541,,,substation,,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,4122685392,47.8423667,35.1200276,Запорізький обласний центр із профілактики та боротьби зі СНІД. Поліклінічне відділення,,,hospital,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,4132834289,47.8446341,35.1217854,Запорізька обласна станція переливання крові,,,hospital,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,4409657294,47.816521,35.177493,Обласна дитяча лікарня,,,hospital,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,4504452491,47.8607393,35.0079661,Хірургічний корпус центральної районної лікарні Запорізького району,,,hospital,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,4504462090,47.7790014,35.2072036,Дитяча лікарня №1,,,hospital,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,4588540746,47.8445225,35.1442243,Запорiзький мiський психо-неврологiчний диспансер,,,hospital,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,4588544229,47.8454295,35.1434252,Запорiзький обласний наркологiчний диспансер,,,hospital,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,4788826721,47.8315543,35.1341068,4-та дитяча поліклініка,,,hospital,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,4945207668,47.8302983,35.1368033,Поліклінічне відділення,,,hospital,,,,"КНП ""Оріхівська БЛІЛ""",OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,5527864891,47.8391229,35.1222443,Медкорд,,,hospital,,,,medcord.com.ua,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,5690389649,47.829998,35.0435753,ТП-661,,substation,,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,6528170238,47.9433816,35.4381005,Вільнянськ,station,,,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,6906836535,47.7690651,35.2023579,Депо,halt,,,,,,Придніпровська,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,6939595443,47.8378885,35.2210586,Іскра,halt,,,,,,Укрзалізниця,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,6939826863,47.8890222,35.2470905,17 км,halt,,,,,,Придніпровська,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,7177724075,47.8730128,35.1322218,Сортувальна (ЗАлК),yard,,,,,,АТ «ЗАлК»,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,7298401821,47.8173023,35.0042412,162 км,halt,,,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,7529070199,47.8706325,35.3990271,Кам'янська амбулаторія,,,hospital,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,8323645443,47.7985232,34.8443863,146 км,halt,,,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,8752257811,47.8213692,35.0331497,Міська дитяча лікарня №5,,,hospital,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,8752331739,47.8213615,35.0312614,Пологовий будинок №9,,,hospital,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,8978847271,47.7884293,35.1920182,ТП-1,,substation,,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,10100627826,47.9711071,35.5069251,Значкове,halt,,,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,10100627827,47.970322,35.5075797,Значкове,halt,,,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,10222738817,47.8383554,35.1312717,Лормед,,,hospital,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,10242932792,47.7804364,35.2290088,Міська лікарня №1,,,hospital,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,10824463949,47.8450687,35.1205781,"Медичний центр ""Юліс""",,,hospital,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,10966211672,47.8718472,35.1942791,Східна (Запоріжсталь),yard,,,,,,"ПАТ ""Запоріжсталь""",OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,10966211673,47.8594266,35.1549949,Південна (Запоріжкокс),yard,,,,,,"ПрАТ ""Запоріжкокс""",OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,10966211674,47.8796288,35.2000241,Силікатна (Запоріжвогнетрив),yard,,,,,,"ПрАТ ""Запоріжвогнетрив""",OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,10967544430,47.8729155,35.1726287,Підбіркова (Запоріжсталь),yard,,,,,,"ПАТ ""Запоріжсталь""",OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,10967544431,47.8669605,35.1790699,Сортувальна (Дніпроспецсталь),yard,,,,,,"ПрАТ ""Дніпроспецсталь""",OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,11060626770,47.7893573,35.1777646,Депо Запорізької дитячої залізниці,yard,,,,,,Регіональна філія «Придніпровська залізниця» акціонерного товариства «Укрзалізниця»,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,11377512368,47.8667046,35.1950873,,,generator,,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,11377542869,47.8667353,35.195171,,,generator,,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,13051917209,47.8737476,35.1096969,Станція Порт Велике Запоріжжя,station,,,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,node,13375473815,47.8642129,35.1123564,,,generator,,,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,way,23543533,47.8324819,35.1752544,вулиця Українська,,,,yes,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,way,23549515,47.8344261,35.1478222,Вознесенівський узвіз,,,,yes,,,МЖКГ м. Запоріжжя,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,way,23549668,47.8343427,35.1477389,Вознесенівський узвіз,,,,yes,,,МЖКГ м. Запоріжжя,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,way,23583427,47.8055901,35.1847597,проспект Соборний,,,,yes,,,МЖКГ м. Запоріжжя,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,way,26732946,47.8011766,35.1891627,,rail,,,yes,,,Укрзалізниця,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,way,26732960,47.80457,35.1915539,,rail,,,yes,,,Укрзалізниця,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,way,26732998,47.8077345,35.193639,,rail,,,yes,,,Укрзалізниця,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,way,26733012,47.8047627,35.1910359,,rail,,,yes,,,Укрзалізниця,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,way,26733181,47.7810248,35.1953827,вулиця Олександра Говорухи,,,,yes,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,way,26733268,47.8055596,35.1849479,проспект Соборний,,,,yes,,,МЖКГ м. Запоріжжя,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,way,26733337,47.8206119,35.2041818,,rail,,,yes,,,Укрзалізниця,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,way,26733362,47.8137763,35.2009511,,rail,,,yes,,,Укрзалізниця,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,way,26733367,47.813918,35.2006692,,rail,,,yes,,,Укрзалізниця,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,way,26733370,47.8136723,35.2012254,,rail,,,yes,,,Укрзалізниця,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,way,26733415,47.8277012,35.1819582,,rail,,,yes,,,Укрзалізниця,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,way,26733530,47.8325768,35.1750296,вулиця Українська,,,,yes,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,way,26733726,47.8179422,35.2394967,,rail,,,yes,,,Укрзалізниця,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,way,26734024,47.8184262,35.2499263,,rail,,,yes,,,Укрзалізниця,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,way,28655213,47.8107076,35.2740187,,,,,yes,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,way,28655479,47.8406007,35.0755233,,rail,,,yes,,,Укрзалізниця,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,way,28655485,47.84551,35.0844233,,rail,,,yes,,,Укрзалізниця,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,way,29498246,47.8547701,35.1100665,проспект Соборний,,,,yes,,,МЖКГ м. Запоріжжя,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,way,29499427,47.8204221,35.0750704,,rail,,,yes,,,Укрзалізниця,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,way,29499474,47.8203591,35.0750724,II міст Преображенського,,,,yes,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,way,31099264,47.8618796,35.0622633,Арковий міст,,,,yes,,,,OpenStreetMap Overpass
zaporizhzhia,Zaporizhzhia,way,36826478,47.854829,35.1102075,проспект Соборний,,,,yes,,,МЖКГ м. Запоріжжя,OpenStreetMap Overpass
